avgSessionDuration,shortSessionRatio,reopenCount,interSessionGap,dailyTotalTime,sessionsPerDay,nightCount,trend,label,source,weight,intensityScore,frustrationScore
18.44,0.685,14.0,44.02,100.72,15.0,4.0,27.98,Frustrated,synthetic,1.0,39.914,0.6022519673076308
21.38,0.422,3.0,52.55,10.0,1.0,5.0,31.43,Frustrated,synthetic,1.0,24.981,0.6506367952266
33.7,0.39,3.0,113.52,67.99,9.0,1.0,12.85,Normal,synthetic,1.0,31.933,0.3024980612755013
32.42,0.808,15.0,76.09,228.44,15.0,5.0,61.61,Frustrated,synthetic,1.0,82.13900000000001,0.39514179825728984
46.35,0.5,5.0,244.42,150.0,9.0,3.0,34.97,Normal,synthetic,1.0,62.031000000000006,0.2470044449249712
76.41,0.3,3.0,34.35,500.0,10.0,1.0,64.52,Addicted,synthetic,1.0,150.92000000000002,0.1969168645075801
103.83,0.209,2.0,31.37,389.14,5.0,1.0,87.6,Addicted,synthetic,1.0,146.64,0.19741392416453096
12.45,0.5,3.0,265.25,32.9,6.0,3.0,-20.5,Normal,synthetic,1.0,8.41,0.5494610651019496
79.52,0.253,4.0,8.41,500.0,18.0,4.0,59.56,Addicted,synthetic,1.0,153.676,0.4900075758549654
13.83,0.42,1.0,236.26,15.82,3.0,2.0,15.94,Normal,synthetic,1.0,15.478,0.44066522459038465
28.58,0.658,8.0,24.4,103.67,9.0,4.0,40.2,Frustrated,synthetic,1.0,48.226,0.6201525318071298
63.78,0.16,2.0,58.07,500.0,7.0,0.0,109.28,Addicted,synthetic,1.0,158.296,0.13048522818840994
49.79,0.47,5.0,37.6,189.25,7.0,5.0,67.47,Frustrated,synthetic,1.0,83.007,0.34278635138331115
55.03,0.449,6.0,230.77,150.0,15.0,2.0,-21.29,Normal,synthetic,1.0,47.625,0.23484270899844886
17.19,0.429,9.0,27.29,137.37,19.0,3.0,57.22,Frustrated,synthetic,1.0,54.516000000000005,0.5265039479519814
22.0,0.816,14.0,48.98,108.18,13.0,2.0,13.02,Frustrated,synthetic,1.0,36.342,0.6304682896620748
31.77,0.102,2.0,84.66,150.0,18.0,0.0,33.37,Normal,synthetic,1.0,52.719,0.19352935544010788
49.09,0.392,9.0,17.71,250.0,15.0,5.0,31.72,Frustrated,synthetic,1.0,84.152,0.4691938193958643
23.88,0.423,2.0,131.23,21.38,4.0,3.0,-10.02,Normal,synthetic,1.0,13.822,0.40804722083975575
33.4,0.5,8.0,288.8,150.0,17.0,4.0,-20.67,Normal,synthetic,1.0,41.159,0.29376413470059826
105.12,0.148,2.0,46.15,500.0,8.0,1.0,85.36,Addicted,synthetic,1.0,168.656,0.12879917046030012
83.59,0.039,1.0,56.39,500.0,15.0,2.0,110.31,Addicted,synthetic,1.0,168.529,0.092237075971033
81.01,0.09,0.0,36.65,402.44,5.0,1.0,78.89,Addicted,synthetic,1.0,137.559,0.14559700510537438
53.01,0.091,1.0,47.21,370.04,9.0,1.0,124.7,Addicted,synthetic,1.0,133.622,0.14268185549865234
12.54,0.576,9.0,31.01,76.74,13.0,4.0,8.4,Frustrated,synthetic,1.0,26.884,0.739253789066147
27.67,0.5,8.0,226.33,150.0,16.0,5.0,-14.28,Normal,synthetic,1.0,41.784,0.31923575472066923
15.58,0.368,5.0,13.33,48.82,10.0,3.0,16.76,Frustrated,synthetic,1.0,24.024,0.9343355484762252
25.41,0.385,9.0,35.53,112.0,14.0,0.0,23.95,Frustrated,synthetic,1.0,39.749,0.48655474160957507
74.01,0.059,0.0,19.15,500.0,11.0,4.0,43.45,Addicted,synthetic,1.0,146.639,0.23121004334391487
105.45,0.046,0.0,30.25,500.0,8.0,4.0,71.68,Addicted,synthetic,1.0,167.68400000000003,0.13959606361009405
108.81,0.3,5.0,43.65,500.0,16.0,3.0,55.88,Addicted,synthetic,1.0,163.288,0.16112175644306315
110.14,0.004,0.0,32.96,500.0,12.0,0.0,85.01,Addicted,synthetic,1.0,169.559,0.12311023479674976
88.23,0.21,0.0,48.86,342.24,4.0,1.0,131.17,Addicted,synthetic,1.0,144.091,0.1306437128192618
87.33,0.053,0.0,20.49,500.0,8.0,0.0,81.2,Addicted,synthetic,1.0,159.292,0.20408166878086895
35.1,0.905,11.0,27.99,167.96,11.0,1.0,34.99,Frustrated,synthetic,1.0,59.129000000000005,0.6006656176563648
42.3,0.338,3.0,287.18,101.94,9.0,2.0,-4.22,Normal,synthetic,1.0,38.042,0.22122201016724305
45.34,0.13,3.0,228.56,148.05,16.0,3.0,12.15,Normal,synthetic,1.0,54.391000000000005,0.13645499353296262
85.45,0.103,1.0,38.49,500.0,12.0,5.0,127.58,Addicted,synthetic,1.0,177.454,0.12648323715761126
68.81,0.166,2.0,14.72,500.0,14.0,4.0,126.95,Addicted,synthetic,1.0,169.609,0.28863923812225223
96.24,0.245,4.0,50.87,500.0,13.0,2.0,45.0,Addicted,synthetic,1.0,153.996,0.1483558240561727
26.42,0.331,9.0,36.5,236.85,18.0,4.0,-3.2,Frustrated,synthetic,1.0,60.97800000000001,0.3870916704567817
102.07,0.023,0.0,9.2,292.67,2.0,2.0,32.12,Addicted,synthetic,1.0,110.998,0.4868533036133967
29.48,0.415,5.0,293.33,150.0,12.0,3.0,11.06,Normal,synthetic,1.0,48.11,0.2615502953443188
20.35,0.436,1.0,15.74,23.16,2.0,0.0,22.86,Frustrated,synthetic,1.0,19.630000000000003,0.839247564788722
24.16,0.428,6.0,299.83,125.74,13.0,5.0,-20.11,Normal,synthetic,1.0,33.779,0.31973490846341435
96.29,0.037,0.0,57.21,500.0,9.0,4.0,95.49,Addicted,synthetic,1.0,171.163,0.08329159325875156
42.51,0.5,7.0,65.37,150.0,14.0,5.0,21.66,Normal,synthetic,1.0,58.502,0.32235347565117306
91.69,0.112,3.0,43.17,500.0,18.0,4.0,47.35,Addicted,synthetic,1.0,154.881,0.1335256674390493
33.15,0.776,6.0,33.79,55.12,5.0,2.0,27.6,Frustrated,synthetic,1.0,34.564,0.6511171091054969
44.98,0.471,6.0,290.54,150.0,14.0,2.0,16.23,Normal,synthetic,1.0,54.861000000000004,0.23643458063580816
38.97,1.0,15.0,30.32,250.0,14.0,3.0,8.39,Frustrated,synthetic,1.0,71.105,0.5665292413054217
59.42,0.272,3.0,38.26,439.99,9.0,3.0,53.43,Addicted,synthetic,1.0,130.79500000000002,0.20629364552998575
34.23,0.5,6.0,208.67,150.0,12.0,2.0,40.77,Normal,synthetic,1.0,57.923,0.271360906624185
47.46,0.421,2.0,70.79,102.0,5.0,4.0,-13.35,Normal,synthetic,1.0,39.379000000000005,0.31271148168278023
83.42,0.257,1.0,37.07,500.0,7.0,1.0,57.78,Addicted,synthetic,1.0,151.702,0.16885291275939227
116.9,0.26,0.0,55.02,243.28,2.0,3.0,58.07,Addicted,synthetic,1.0,115.83700000000002,0.1405851326037152
49.03,0.102,2.0,51.56,500.0,16.0,3.0,16.1,Addicted,synthetic,1.0,127.44200000000001,0.14484580352354612
98.8,0.003,0.0,26.68,500.0,19.0,3.0,104.68,Addicted,synthetic,1.0,173.924,0.1469027309112087
104.25,0.197,3.0,45.78,500.0,17.0,4.0,93.46,Addicted,synthetic,1.0,173.738,0.1293407019982951
44.5,0.696,10.0,2.75,162.24,14.0,0.0,-13.09,Frustrated,synthetic,1.0,46.321,2.140165859932674
36.19,0.498,1.0,184.64,11.18,1.0,5.0,26.61,Normal,synthetic,1.0,29.695,0.33596013377150763
53.45,0.105,1.0,27.92,426.47,10.0,5.0,129.39,Addicted,synthetic,1.0,150.491,0.18929828853689123
116.45,0.3,5.0,41.21,500.0,17.0,3.0,67.5,Addicted,synthetic,1.0,169.83,0.15992413214940246
22.87,0.096,0.0,237.94,36.53,4.0,0.0,23.99,Normal,synthetic,1.0,23.651,0.1965417764209667
60.79,0.066,0.0,55.41,500.0,14.0,1.0,82.44,Addicted,synthetic,1.0,150.048,0.10602321439812573
34.56,0.426,8.0,8.93,207.22,10.0,5.0,10.43,Frustrated,synthetic,1.0,63.397000000000006,0.8654319419145171
111.14,0.001,1.0,53.53,371.14,4.0,3.0,73.05,Addicted,synthetic,1.0,143.599,0.10648852872572895
104.31,0.045,0.0,30.36,366.12,3.0,3.0,99.57,Addicted,synthetic,1.0,147.81900000000002,0.1503559648541924
57.81,0.334,3.0,151.43,150.0,6.0,1.0,34.41,Normal,synthetic,1.0,64.447,0.20446333047257248
41.03,0.435,4.0,245.47,130.62,11.0,4.0,6.07,Normal,synthetic,1.0,48.357000000000006,0.2390582665095001
118.99,0.095,0.0,51.72,500.0,7.0,0.0,97.21,Addicted,synthetic,1.0,176.75900000000001,0.09259588548130784
21.15,0.317,5.0,11.96,98.3,11.0,1.0,31.14,Frustrated,synthetic,1.0,38.462,0.8280070915154687
23.17,1.0,12.0,13.17,65.62,8.0,2.0,12.84,Frustrated,synthetic,1.0,28.244000000000003,1.1601925885630147
53.06,0.276,0.0,153.93,64.5,3.0,5.0,13.17,Normal,synthetic,1.0,43.075,0.16434537089510978
67.81,0.107,1.0,19.16,500.0,18.0,1.0,104.33,Addicted,synthetic,1.0,159.423,0.23210707894798963
89.54,0.094,1.0,6.18,500.0,13.0,2.0,93.9,Addicted,synthetic,1.0,165.986,0.5579702475648641
35.32,0.244,4.0,191.26,150.0,18.0,5.0,-8.15,Normal,synthetic,1.0,46.683,0.19746686456317666
46.44,0.071,1.0,291.44,45.42,3.0,0.0,-19.84,Normal,synthetic,1.0,21.708000000000002,0.15887376392467312
46.46,0.301,6.0,70.72,223.83,9.0,4.0,9.0,Frustrated,synthetic,1.0,70.05000000000001,0.2640768134295306
38.79,0.124,3.0,157.45,150.0,17.0,2.0,3.24,Normal,synthetic,1.0,48.488,0.16188008171448254
46.58,0.166,2.0,23.05,500.0,17.0,0.0,98.66,Addicted,synthetic,1.0,148.23000000000002,0.2337314484754425
47.22,0.233,3.0,154.07,150.0,11.0,4.0,-13.91,Normal,synthetic,1.0,48.715,0.18760053615911707
19.58,0.5,6.0,277.22,55.79,11.0,4.0,22.72,Normal,synthetic,1.0,29.806,0.3892780293401398
107.62,0.057,1.0,34.86,500.0,11.0,4.0,140.55,Addicted,synthetic,1.0,189.213,0.12181490436391777
13.43,0.987,12.0,26.97,33.51,12.0,2.0,46.29,Frustrated,synthetic,1.0,27.961,0.9102707719109007
33.1,0.262,2.0,127.95,87.41,9.0,0.0,21.43,Normal,synthetic,1.0,37.150999999999996,0.2380963248919074
62.05,0.109,3.0,10.08,500.0,19.0,3.0,75.1,Addicted,synthetic,1.0,150.35,0.4130692185893843
49.18,0.316,1.0,181.69,69.68,3.0,5.0,14.23,Normal,synthetic,1.0,42.877,0.20650669219513845
58.78,0.022,1.0,59.02,500.0,17.0,3.0,125.41,Addicted,synthetic,1.0,164.135,0.09553230410225515
48.89,0.411,5.0,42.93,130.54,9.0,2.0,38.49,Frustrated,synthetic,1.0,59.211,0.3464969516656282
18.4,0.3,7.0,55.53,109.07,11.0,5.0,21.5,Frustrated,synthetic,1.0,40.623999999999995,0.4300471159905702
29.8,0.5,4.0,105.13,36.44,6.0,2.0,-4.36,Normal,synthetic,1.0,19.900000000000002,0.4281734019866562
46.82,0.914,14.0,19.69,250.0,14.0,2.0,45.99,Frustrated,synthetic,1.0,84.525,0.5817850991454316
49.06,0.663,6.0,45.16,130.14,8.0,0.0,-2.7,Frustrated,synthetic,1.0,44.842,0.4569981290125621
81.92,0.182,3.0,4.6,500.0,17.0,0.0,61.81,Addicted,synthetic,1.0,151.311,0.7683654459258704
25.56,0.5,9.0,182.54,150.0,16.0,5.0,-18.07,Normal,synthetic,1.0,39.803,0.3476097070571667
115.61,0.012,1.0,31.76,500.0,14.0,1.0,61.37,Addicted,synthetic,1.0,165.655,0.1344172005131233
86.59,0.037,1.0,30.83,359.83,4.0,3.0,126.26,Addicted,synthetic,1.0,147.48000000000002,0.1667958366553317
67.72,0.131,2.0,22.93,500.0,10.0,1.0,121.12,Addicted,synthetic,1.0,164.424,0.21114057477074782
42.9,0.379,2.0,75.17,99.24,7.0,2.0,-11.32,Normal,synthetic,1.0,35.611999999999995,0.29868408108464856
33.17,0.426,5.0,238.2,150.0,12.0,5.0,-19.72,Normal,synthetic,1.0,42.352000000000004,0.27037965540570563
52.31,0.12,1.0,19.22,194.67,2.0,4.0,109.13,Addicted,synthetic,1.0,96.597,0.34499983991071553
58.56,0.257,1.0,228.38,44.33,2.0,3.0,19.37,Normal,synthetic,1.0,41.101,0.18948952439847766
27.8,1.0,16.0,49.21,122.19,12.0,5.0,24.97,Frustrated,synthetic,1.0,48.04900000000001,0.6310115220549336
31.69,0.257,0.0,246.07,10.0,1.0,4.0,13.89,Normal,synthetic,1.0,22.843000000000004,0.20577968460361865
54.73,0.474,0.0,198.67,48.3,2.0,2.0,-26.44,Normal,synthetic,1.0,25.619999999999997,0.22906962587095722
54.67,0.025,1.0,1.38,500.0,19.0,1.0,62.74,Addicted,synthetic,1.0,141.69,1.7759454909925898
11.44,0.417,7.0,245.97,95.39,18.0,2.0,9.56,Normal,synthetic,1.0,28.522,0.4525827226082363
24.02,0.441,6.0,164.1,150.0,15.0,1.0,1.14,Normal,synthetic,1.0,40.95,0.31911419242715866
13.52,0.119,0.0,227.15,10.53,3.0,4.0,35.46,Normal,synthetic,1.0,22.152,0.29550306726496023
86.14,0.092,2.0,38.91,500.0,19.0,3.0,89.77,Addicted,synthetic,1.0,164.387,0.13187747992316834
20.85,0.514,6.0,62.0,92.26,9.0,5.0,39.9,Frustrated,synthetic,1.0,43.762,0.44636031794648295
105.2,0.261,2.0,42.31,500.0,6.0,2.0,50.84,Addicted,synthetic,1.0,159.332,0.1608174843984091
87.41,0.27,0.0,4.09,263.15,2.0,4.0,66.14,Addicted,synthetic,1.0,111.43599999999999,0.9952800341222021
18.8,0.301,4.0,222.12,108.48,14.0,3.0,7.81,Normal,synthetic,1.0,34.559,0.3013714927059565
29.95,0.569,5.0,60.54,91.7,6.0,0.0,23.32,Frustrated,synthetic,1.0,37.316,0.46152217606295876
21.71,0.196,3.0,258.91,129.85,15.0,0.0,0.27,Normal,synthetic,1.0,34.735,0.2380292562556703
15.27,0.425,6.0,9.54,38.36,9.0,0.0,26.53,Frustrated,synthetic,1.0,21.739,1.2020534614242495
55.02,0.3,4.0,56.01,500.0,10.0,4.0,72.98,Addicted,synthetic,1.0,147.902,0.1712524167809099
13.38,0.672,8.0,46.58,38.1,7.0,1.0,32.56,Frustrated,synthetic,1.0,23.740000000000002,0.7463523986979242
29.66,0.464,4.0,60.05,106.93,10.0,1.0,9.31,Normal,synthetic,1.0,37.043000000000006,0.3862952363048173
18.51,0.43,3.0,219.11,46.99,9.0,4.0,-5.03,Normal,synthetic,1.0,19.293000000000003,0.3864056521628249
72.38,0.055,0.0,31.07,500.0,10.0,3.0,86.87,Addicted,synthetic,1.0,158.013,0.149441564659
111.94,0.022,0.0,11.98,500.0,7.0,1.0,76.47,Addicted,synthetic,1.0,168.71699999999998,0.30274715043984324
110.8,0.251,4.0,31.86,500.0,13.0,5.0,102.24,Addicted,synthetic,1.0,179.992,0.1732522342837024
54.38,0.151,0.0,270.06,15.02,1.0,0.0,-11.58,Normal,synthetic,1.0,21.282000000000004,0.13354862405883539
76.11,0.027,0.0,21.43,434.32,8.0,3.0,109.3,Addicted,synthetic,1.0,153.098,0.20037907135285546
95.41,0.048,1.0,27.65,247.14,2.0,0.0,86.24,Addicted,synthetic,1.0,113.464,0.22204974999493626
44.29,0.384,1.0,221.84,51.58,4.0,2.0,-9.68,Normal,synthetic,1.0,27.128,0.24195689713577015
31.53,0.427,5.0,79.67,144.1,9.0,0.0,27.9,Frustrated,synthetic,1.0,49.802,0.3313542129895096
38.02,0.373,7.0,266.3,150.0,18.0,1.0,20.39,Normal,synthetic,1.0,52.325,0.22593592095584245
31.55,0.246,1.0,64.09,84.58,8.0,1.0,7.74,Normal,synthetic,1.0,32.858000000000004,0.2896652950368641
57.71,0.015,1.0,59.41,162.02,1.0,2.0,91.84,Addicted,synthetic,1.0,85.04,0.1831587771018868
61.13,0.002,0.0,12.1,500.0,16.0,0.0,75.98,Addicted,synthetic,1.0,147.246,0.33506706476667386
20.65,0.711,9.0,44.75,63.37,11.0,1.0,4.5,Frustrated,synthetic,1.0,23.284,0.6506819544680167
52.11,0.06,1.0,261.13,150.0,11.0,5.0,4.31,Normal,synthetic,1.0,57.137,0.0961778956368444
44.02,0.599,3.0,35.13,18.9,2.0,2.0,-3.0,Frustrated,synthetic,1.0,22.488000000000003,0.6329417582520594
114.15,0.101,2.0,1.06,500.0,13.0,5.0,52.71,Addicted,synthetic,1.0,166.473,1.8587352789157823
26.34,0.264,1.0,77.88,64.43,5.0,0.0,15.71,Normal,synthetic,1.0,28.135000000000005,0.3112451401114368
84.62,0.04,1.0,52.34,500.0,17.0,3.0,77.37,Addicted,synthetic,1.0,160.05900000000003,0.09971034767851941
83.94,0.013,1.0,3.04,500.0,10.0,0.0,68.98,Addicted,synthetic,1.0,154.26999999999998,1.0009326337835147
13.35,0.97,2.0,56.83,10.0,2.0,3.0,53.59,Frustrated,synthetic,1.0,26.417,0.7313095607107648
50.18,0.5,1.0,165.2,21.03,1.0,1.0,-13.66,Normal,synthetic,1.0,21.180000000000003,0.3410826879225373
17.69,1.0,22.0,41.16,104.58,18.0,4.0,6.41,Frustrated,synthetic,1.0,33.915,0.7712271140414384
37.77,1.0,12.0,5.12,144.85,9.0,3.0,-7.57,Frustrated,synthetic,1.0,44.807,1.607076649750808
65.17,0.0,1.0,15.09,500.0,9.0,0.0,76.93,Addicted,synthetic,1.0,149.147,0.28174306530766785
39.49,0.5,3.0,114.19,45.57,5.0,5.0,6.86,Normal,synthetic,1.0,31.968,0.3490262154933367
49.23,0.0,0.0,31.89,454.6,11.0,4.0,123.43,Addicted,synthetic,1.0,151.64100000000002,0.15247017272758712
26.4,0.414,5.0,64.31,147.56,11.0,2.0,33.39,Frustrated,synthetic,1.0,52.089,0.34672766836267294
11.96,0.482,4.0,292.14,36.96,9.0,5.0,27.61,Normal,synthetic,1.0,25.459,0.471433191900702
116.03,0.217,4.0,2.49,500.0,15.0,4.0,73.75,Addicted,synthetic,1.0,172.537,1.1101093734672953
47.13,0.075,1.0,12.87,427.37,8.0,5.0,114.68,Addicted,synthetic,1.0,143.73000000000002,0.3497973184431461
16.22,0.798,3.0,17.48,25.38,3.0,1.0,29.13,Frustrated,synthetic,1.0,21.302999999999997,0.9914953284680734
12.53,0.447,9.0,62.2,72.01,14.0,4.0,10.7,Frustrated,synthetic,1.0,26.624000000000002,0.5767604625748908
51.74,0.3,4.0,18.31,449.27,10.0,5.0,92.81,Addicted,synthetic,1.0,143.393,0.3169513605769759
29.55,0.467,12.0,50.62,250.0,19.0,5.0,18.5,Frustrated,synthetic,1.0,72.37,0.3527912397330893
45.69,0.332,8.0,74.82,250.0,15.0,2.0,27.73,Frustrated,synthetic,1.0,78.595,0.24287509255036985
43.92,0.712,14.0,51.96,250.0,16.0,3.0,23.86,Frustrated,synthetic,1.0,77.726,0.3892367068589623
23.76,0.728,9.0,64.22,42.69,7.0,1.0,38.48,Frustrated,synthetic,1.0,30.586000000000002,0.6085476917703356
22.08,0.069,1.0,155.69,50.46,9.0,5.0,-21.74,Normal,synthetic,1.0,17.402,0.23958749202648993
54.4,0.438,0.0,299.9,45.35,2.0,2.0,25.96,Normal,synthetic,1.0,40.618,0.18399906022060278
47.83,0.801,7.0,11.62,105.77,5.0,5.0,-1.37,Frustrated,synthetic,1.0,44.875,0.9580626158188008
31.96,0.317,5.0,32.73,34.76,5.0,4.0,37.86,Frustrated,synthetic,1.0,35.094,0.5147881277963541
34.6,0.675,14.0,3.76,242.6,16.0,5.0,69.6,Frustrated,synthetic,1.0,88.24000000000001,1.3887355339190355
55.79,0.142,2.0,171.63,150.0,11.0,4.0,31.46,Normal,synthetic,1.0,65.754,0.12753576272859388
88.02,0.008,0.0,24.22,387.36,4.0,5.0,67.62,Addicted,synthetic,1.0,137.966,0.18668399206104525
74.81,0.054,1.0,20.68,500.0,13.0,5.0,96.0,Addicted,synthetic,1.0,163.724,0.20749109466653565
25.96,0.1,0.0,115.17,107.06,9.0,1.0,-6.76,Normal,synthetic,1.0,30.768,0.20605094232524862
86.26,0.049,0.0,1.75,500.0,8.0,2.0,80.06,Addicted,synthetic,1.0,160.522,1.4199774509253131
48.4,0.075,0.0,5.16,323.9,5.0,3.0,74.3,Addicted,synthetic,1.0,109.43,0.8263373362439249
19.7,0.765,15.0,51.32,104.42,19.0,0.0,23.76,Frustrated,synthetic,1.0,35.891999999999996,0.5902615411111718
35.78,0.505,5.0,46.34,80.0,5.0,2.0,18.7,Frustrated,synthetic,1.0,37.922,0.48100323263202044
11.52,1.0,14.0,57.42,46.6,13.0,3.0,16.6,Frustrated,synthetic,1.0,21.908,0.8536462523241812
57.61,0.22,3.0,201.09,150.0,17.0,3.0,24.43,Normal,synthetic,1.0,63.373000000000005,0.13959710373424977
45.31,0.565,10.0,73.47,250.0,15.0,0.0,16.7,Frustrated,synthetic,1.0,73.134,0.3138648067283508
75.11,0.3,2.0,7.06,500.0,8.0,1.0,72.28,Addicted,synthetic,1.0,152.728,0.5708487960517339
79.08,0.11,2.0,12.69,500.0,16.0,2.0,102.83,Addicted,synthetic,1.0,164.481,0.3185255846863878
115.88,0.246,0.0,50.82,181.38,1.0,0.0,63.87,Addicted,synthetic,1.0,101.78900000000002,0.15526060384997853
20.47,0.836,5.0,70.64,18.81,4.0,0.0,7.12,Frustrated,synthetic,1.0,14.086000000000002,0.7174353532895229
23.44,0.857,3.0,68.12,39.32,3.0,3.0,12.47,Frustrated,synthetic,1.0,23.981,0.6116195602865402
11.69,0.123,0.0,116.53,16.45,6.0,4.0,-9.78,Normal,synthetic,1.0,9.032,0.4066177682543322
27.54,0.421,4.0,74.71,39.38,3.0,1.0,-12.61,Frustrated,synthetic,1.0,16.109,0.5336254017155834
62.55,0.126,0.0,43.21,347.78,5.0,0.0,100.72,Addicted,synthetic,1.0,124.792,0.1482418119309483
23.36,0.442,4.0,67.86,97.69,7.0,0.0,23.69,Frustrated,synthetic,1.0,35.989000000000004,0.414831936722896
81.1,0.194,1.0,1.72,217.96,2.0,5.0,55.18,Addicted,synthetic,1.0,97.58600000000001,1.953457394129919
55.6,0.196,2.0,296.35,150.0,9.0,5.0,30.5,Normal,synthetic,1.0,66.39,0.12795347074654445
30.06,0.195,1.0,69.57,39.16,3.0,5.0,5.02,Normal,synthetic,1.0,26.362000000000002,0.30763700637021363
65.77,0.029,0.0,46.47,246.17,3.0,4.0,98.93,Addicted,synthetic,1.0,109.221,0.13417224262174188
12.04,0.642,8.0,65.1,36.08,9.0,3.0,23.67,Frustrated,synthetic,1.0,22.133,0.6900136708884091
82.7,0.204,0.0,39.66,299.34,4.0,5.0,52.99,Addicted,synthetic,1.0,113.845,0.17074595286635802
15.23,0.463,6.0,60.65,36.73,8.0,3.0,13.94,Frustrated,synthetic,1.0,20.62,0.5836896974139484
119.16,0.141,0.0,53.59,276.33,2.0,4.0,57.31,Addicted,synthetic,1.0,124.12299999999999,0.11860571264605835
45.73,0.135,1.0,29.15,283.33,5.0,0.0,58.26,Addicted,synthetic,1.0,92.43599999999999,0.25871271940561696
24.47,0.5,7.0,264.35,119.07,13.0,4.0,4.76,Normal,synthetic,1.0,39.03,0.3378649081968767
80.56,0.034,1.0,55.83,500.0,10.0,4.0,74.12,Addicted,synthetic,1.0,158.46,0.0986956846870591
38.52,0.5,1.0,119.24,32.28,3.0,2.0,19.42,Normal,synthetic,1.0,29.69,0.31566163484728926
17.98,0.302,6.0,65.39,70.8,8.0,4.0,-10.56,Frustrated,synthetic,1.0,22.184,0.49139542282758175
34.69,0.387,2.0,174.9,95.66,6.0,2.0,25.93,Normal,synthetic,1.0,42.787000000000006,0.2531880018461099
88.36,0.031,1.0,26.65,243.91,2.0,1.0,128.19,Addicted,synthetic,1.0,123.583,0.21644895938216008
73.42,0.29,3.0,32.33,500.0,10.0,3.0,55.42,Addicted,synthetic,1.0,148.994,0.20475370882517283
65.1,0.137,1.0,23.14,316.15,4.0,1.0,123.72,Addicted,synthetic,1.0,127.386,0.24747107530300566
31.27,0.592,4.0,19.59,41.39,3.0,1.0,28.02,Frustrated,synthetic,1.0,30.192,0.7810209487516538
99.52,0.002,0.0,41.53,370.42,5.0,0.0,75.3,Addicted,synthetic,1.0,136.482,0.11655061308840098
41.71,0.154,1.0,142.16,131.2,9.0,2.0,13.55,Normal,synthetic,1.0,48.989000000000004,0.15934518367339456
101.6,0.044,1.0,36.74,500.0,12.0,3.0,80.84,Addicted,synthetic,1.0,167.892,0.1249540200403861
42.69,0.299,4.0,195.95,150.0,15.0,2.0,-8.0,Normal,synthetic,1.0,46.676,0.2024724151055587
59.28,0.445,2.0,278.24,93.61,4.0,4.0,-0.89,Normal,synthetic,1.0,46.167,0.23118658041077997
27.42,0.5,10.0,258.91,150.0,18.0,0.0,1.96,Normal,synthetic,1.0,41.556,0.32459519068759435
21.94,0.5,1.0,219.8,20.14,3.0,0.0,27.24,Normal,synthetic,1.0,20.976,0.36755866566580475
69.77,0.035,1.0,33.82,237.25,2.0,1.0,83.75,Addicted,synthetic,1.0,101.483,0.2097591661939024
38.83,1.0,13.0,36.05,197.43,10.0,3.0,20.06,Frustrated,synthetic,1.0,64.036,0.5832231847804088
16.98,0.306,8.0,77.93,107.38,16.0,2.0,16.79,Frustrated,synthetic,1.0,35.305,0.4067710705297179
102.05,0.058,1.0,59.17,500.0,8.0,2.0,52.25,Addicted,synthetic,1.0,158.495,0.09575972824795427
49.15,0.381,7.0,254.75,150.0,16.0,1.0,-19.75,Normal,synthetic,1.0,44.735,0.23115648826124008
11.15,0.25,3.0,195.94,31.43,9.0,2.0,25.49,Normal,synthetic,1.0,20.393,0.4381442387491077
82.17,0.05,0.0,12.69,500.0,8.0,2.0,74.29,Addicted,synthetic,1.0,157.155,0.3095621141640555
57.38,0.364,7.0,162.28,150.0,19.0,1.0,7.3,Normal,synthetic,1.0,56.142,0.20952793180264473
55.54,0.115,1.0,2.83,233.53,4.0,0.0,85.79,Addicted,synthetic,1.0,94.659,1.4188721978894232
17.65,0.175,1.0,257.35,10.0,1.0,5.0,22.49,Normal,synthetic,1.0,20.807,0.3430549487845658
54.25,0.051,0.0,1.25,500.0,17.0,3.0,100.19,Addicted,synthetic,1.0,154.757,1.7800070790948601
71.68,0.155,2.0,46.96,500.0,9.0,1.0,60.33,Addicted,synthetic,1.0,147.77100000000002,0.1444046569185451
40.13,0.83,17.0,62.4,160.95,17.0,5.0,8.92,Frustrated,synthetic,1.0,55.918,0.47099770980739025
30.77,0.416,8.0,58.45,148.68,10.0,0.0,-8.38,Frustrated,synthetic,1.0,39.53,0.4193851256797967
81.65,0.3,2.0,37.78,480.19,7.0,2.0,96.55,Addicted,synthetic,1.0,159.663,0.17763860581137228
50.07,0.107,1.0,20.14,500.0,17.0,3.0,98.93,Addicted,synthetic,1.0,152.707,0.2373982031317716
75.77,0.04,0.0,23.66,500.0,18.0,5.0,76.59,Addicted,synthetic,1.0,158.285,0.18259623686662343
45.84,0.319,7.0,58.0,178.06,12.0,5.0,28.42,Frustrated,synthetic,1.0,67.474,0.2831668973182438
63.96,0.242,3.0,22.39,500.0,15.0,0.0,99.56,Addicted,synthetic,1.0,155.452,0.23930503127698113
15.3,0.457,7.0,17.27,88.78,11.0,5.0,41.37,Frustrated,synthetic,1.0,41.287,0.7568713431556927
117.18,0.3,1.0,35.28,191.26,1.0,3.0,115.34,Addicted,synthetic,1.0,122.726,0.23099262442097568
21.91,0.375,6.0,156.39,97.91,16.0,0.0,35.58,Normal,synthetic,1.0,39.02,0.3164803047202577
